CustomerKey,HouseOwnerFlag,NumberCarsOwned,BikeBuyer,M,S,Bachelors,Graduate Degree,High School,Partial College,Partial High School,Clerical,Management,Manual,Professional,Skilled Manual,Female,Male,Europe,North America,Pacific,0-1 Miles,1-2 Miles,10+ Miles,2-5 Miles,5-10 Miles,YearlyIncome_normalized,TotalChildren_normalized,NumberChildrenAtHome_normalized,Age_normalized,Firstpurchased_normalized
18782,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.4375,0.0,0.0,0.1267605633802817,0.0
18783,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.4375,0.0,0.0,0.18309859154929578,0.0
18784,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.5,0.8,0.8,0.18309859154929578,0.0
18785,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.625,0.0,0.2,0.18309859154929578,0.0
18786,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.6875,0.0,0.2,0.18309859154929578,0.0
18787,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.4375,0.8,0.6,0.2535211267605634,0.0
18788,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.5,0.8,0.8,0.18309859154929578,0.0
18789,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.625,0.2,0.2,0.18309859154929578,0.0
18790,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.014084507042253521,0.0
18791,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.028169014084507043,0.0
18792,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.028169014084507043,0.0
18793,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0625,0.8,0.0,0.5211267605633803,0.0
18794,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.3125,0.0,0.0,0.028169014084507043,0.0
18795,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.1875,0.0,0.0,0.04225352112676056,0.0
18796,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,0.4,0.2,0.4647887323943662,0.0
18797,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.1875,0.0,0.0,0.04225352112676056,0.0
18798,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.3125,0.0,0.0,0.04225352112676056,0.0
18799,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.3125,0.2,0.0,0.1267605633802817,0.0
18800,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.3125,0.2,0.2,0.1267605633802817,0.0
18801,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3125,0.2,0.2,0.14084507042253522,0.0
18802,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.3125,0.2,0.2,0.1267605633802817,0.0
18803,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.3125,0.2,0.2,0.1267605633802817,0.0
18804,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.3125,0.2,0.2,0.14084507042253522,0.0
18805,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.25,0.2,0.2,0.1267605633802817,0.0
18806,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.25,0.2,0.2,0.1267605633802817,0.0
18807,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.75,0.4,0.4,0.23943661971830985,0.3333333333333333
18808,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.375,0.6,0.4,0.352112676056338,0.0
18809,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.4375,0.4,0.2,0.352112676056338,0.0
18810,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.3125,0.4,0.0,0.6619718309859155,0.0
18811,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.4375,0.8,0.6,0.2535211267605634,0.3333333333333333
18812,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.4375,0.8,0.6,0.2535211267605634,0.3333333333333333
18813,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.5,0.0,0.0,0.2535211267605634,0.0
18814,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.5,0.0,0.0,0.2535211267605634,0.0
18815,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.5,0.0,0.0,0.2535211267605634,0.0
18816,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.5,0.0,0.0,0.2535211267605634,0.3333333333333333
18817,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.5,0.0,0.0,0.2535211267605634,0.0
18818,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.75,0.6,0.4,0.2535211267605634,0.0
18819,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.875,0.6,0.2,0.2535211267605634,0.0
18820,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.9375,0.2,0.2,0.2535211267605634,0.0
18821,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.4375,1.0,0.8,0.2535211267605634,0.0
18822,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.5,1.0,0.8,0.2676056338028169,0.0
18823,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.625,0.2,0.6,0.2676056338028169,0.0
18824,1,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.6875,0.2,0.6,0.2676056338028169,0.0
18825,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.75,0.2,0.4,0.2535211267605634,0.0
18826,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.375,1.0,0.8,0.28169014084507044,0.3333333333333333
18827,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4375,1.0,0.8,0.2676056338028169,0.0
18828,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.4375,1.0,0.8,0.28169014084507044,0.0
18829,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.5,0.8,0.6,0.28169014084507044,0.0
18830,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.625,0.2,0.6,0.28169014084507044,0.0
18831,1,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.625,0.2,0.6,0.2676056338028169,0.0
18832,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.75,0.2,0.6,0.28169014084507044,0.0
18833,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3125,0.4,0.0,0.36619718309859156,0.0
18834,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3125,0.4,0.0,0.352112676056338,0.0
18835,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.36619718309859156,0.3333333333333333
18836,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.36619718309859156,0.3333333333333333
18837,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.375,0.8,0.6,0.352112676056338,0.0
18838,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.4375,0.6,0.4,0.352112676056338,0.0
18839,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.4375,0.6,0.4,0.36619718309859156,0.0
18840,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.4375,0.6,0.4,0.352112676056338,0.0
18841,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.6338028169014085,0.0
18842,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.6338028169014085,0.0
18843,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.25,0.4,0.0,0.6338028169014085,0.0
18844,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.25,0.4,0.0,0.6197183098591549,0.0
18845,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.3125,0.4,0.0,0.6338028169014085,0.0
18846,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.6338028169014085,0.0
18847,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.6338028169014085,0.0
18848,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.375,0.8,0.0,0.6338028169014085,0.0
18849,1,4,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.5625,0.6,0.4,0.29577464788732394,0.0
18850,1,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.75,0.8,0.6,0.29577464788732394,0.0
18851,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.4375,0.4,0.0,0.36619718309859156,0.0
18852,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4375,0.6,0.0,0.38028169014084506,0.0
18853,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4375,0.6,0.0,0.38028169014084506,0.0
18854,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.3125,0.4,0.0,0.38028169014084506,0.0
18855,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.38028169014084506,0.0
18856,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.3125,0.4,0.0,0.38028169014084506,0.0
18857,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.38028169014084506,0.0
18858,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.38028169014084506,0.0
18859,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.36619718309859156,0.0
18860,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.375,0.6,0.2,0.36619718309859156,0.0
18861,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.375,0.6,0.2,0.38028169014084506,0.0
18862,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.375,0.6,0.2,0.36619718309859156,0.0
18863,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.375,0.6,0.2,0.36619718309859156,0.0
18864,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.375,0.6,0.2,0.38028169014084506,0.0
18865,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.3125,0.6,0.0,0.39436619718309857,0.0
18866,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.3125,0.6,0.0,0.39436619718309857,0.0
18867,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.1875,0.6,0.0,0.39436619718309857,0.0
18868,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.4084507042253521,0.0
18869,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.4084507042253521,0.0
18870,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.1875,0.6,0.0,0.4084507042253521,0.0
18871,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.3125,0.6,0.0,0.6197183098591549,0.3333333333333333
18872,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.3125,0.6,0.0,0.6056338028169014,0.0
18873,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.3125,0.6,0.0,0.5774647887323944,0.0
18874,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3125,0.6,0.0,0.5915492957746479,0.0
18875,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.3125,0.6,0.0,0.5915492957746479,0.0
18876,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.375,1.0,0.0,0.5915492957746479,0.0
18877,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.4375,0.8,0.0,0.5774647887323944,0.0
18878,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.4375,0.8,0.0,0.5633802816901409,0.0
18879,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.25,0.8,0.0,0.5492957746478874,0.0
18880,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.3125,0.6,0.0,0.5633802816901409,0.0
18881,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.375,1.0,0.0,0.5633802816901409,0.0
18882,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.375,1.0,0.0,0.5633802816901409,0.0
18883,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.056338028169014086,0.3333333333333333
18884,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.056338028169014086,0.0
18885,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0625,0.8,0.0,0.4647887323943662,0.3333333333333333
18886,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.1875,0.0,0.0,0.04225352112676056,0.0
18887,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.056338028169014086,0.0
18888,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.04225352112676056,0.0
18889,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.1875,0.0,0.0,0.056338028169014086,0.3333333333333333
18890,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.056338028169014086,0.0
18891,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.056338028169014086,0.0
18892,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.3125,0.0,0.0,0.04225352112676056,0.0
18893,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.3125,0.0,0.0,0.056338028169014086,0.3333333333333333
18894,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.375,0.0,0.0,0.04225352112676056,0.0
18895,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.4,0.2,0.4507042253521127,0.3333333333333333
18896,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0625,0.4,0.2,0.4507042253521127,0.0
18897,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0625,0.4,0.2,0.4507042253521127,0.0
18898,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0625,0.4,0.2,0.43661971830985913,0.3333333333333333
18899,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.125,0.6,0.0,0.43661971830985913,0.6666666666666666
18900,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.125,0.6,0.0,0.4225352112676056,0.6666666666666666
18901,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0625,0.4,0.2,0.4225352112676056,0.0
18902,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.125,0.6,0.0,0.4225352112676056,0.6666666666666666
18903,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.125,0.6,0.0,0.4084507042253521,0.6666666666666666
18904,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.0,0.0
18905,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.375,0.0,0.0,0.014084507042253521,0.0
18906,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.125,0.6,0.0,0.4084507042253521,0.6666666666666666
18907,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.125,0.6,0.0,0.4084507042253521,0.6666666666666666
18908,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.4375,0.4,0.0,0.38028169014084506,0.6666666666666666
18909,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.4375,0.4,0.0,0.36619718309859156,0.6666666666666666
18910,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.07042253521126761,0.0
18911,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.08450704225352113,0.0
18912,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.07042253521126761,0.0
18913,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.07042253521126761,0.0
18914,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.1875,0.0,0.0,0.08450704225352113,0.0
18915,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.1875,0.0,0.0,0.08450704225352113,0.0
18916,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.125,0.0,0.0,0.09859154929577464,0.0
18917,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.125,0.0,0.0,0.09859154929577464,0.0
18918,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.3125,0.0,0.0,0.09859154929577464,0.0
18919,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.3125,0.0,0.0,0.09859154929577464,0.3333333333333333
18920,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.3125,0.0,0.0,0.11267605633802817,0.0
18921,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.3125,0.0,0.0,0.11267605633802817,0.0
18922,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.375,0.0,0.0,0.11267605633802817,0.0
18923,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.375,0.0,0.0,0.09859154929577464,0.3333333333333333
18924,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.375,0.0,0.0,0.09859154929577464,0.0
18925,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3125,0.0,0.0,0.07042253521126761,0.0
18926,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0.3125,0.0,0.0,0.07042253521126761,0.3333333333333333
18927,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.3125,0.0,0.0,0.07042253521126761,0.0
18928,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.4375,0.4,0.0,0.36619718309859156,0.6666666666666666
18929,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.4375,0.4,0.0,0.36619718309859156,0.6666666666666666
18930,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.4375,0.4,0.0,0.352112676056338,0.6666666666666666
18931,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.375,0.4,0.0,0.3380281690140845,0.6666666666666666
18932,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5625,0.2,0.2,0.323943661971831,0.3333333333333333
18933,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.125,0.0,0.0,0.09859154929577464,0.0
18934,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.3125,0.0,0.0,0.09859154929577464,0.0
18935,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.75,0.0,0.2,0.2112676056338028,0.3333333333333333
18936,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0.9375,0.0,0.0,0.2112676056338028,0.0
18937,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.375,0.4,0.0,0.3380281690140845,0.0
18938,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.375,0.4,0.0,0.3380281690140845,0.0
18939,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.375,0.4,0.0,0.3380281690140845,0.0
18940,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.375,0.4,0.0,0.323943661971831,0.0
18941,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.375,0.6,0.4,0.3380281690140845,0.0
18942,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.375,0.6,0.4,0.3380281690140845,0.0
18943,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.375,0.6,0.4,0.3380281690140845,0.0
18944,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.352112676056338,0.0
18945,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.352112676056338,0.0
18946,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.3125,0.4,0.0,0.352112676056338,0.0
18947,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.375,0.6,0.0,0.352112676056338,0.0
18948,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.375,0.6,0.0,0.352112676056338,0.0
18949,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.375,0.6,0.0,0.6901408450704225,0.0
18950,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.5,0.8,0.8,0.22535211267605634,0.0
18951,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.5,0.8,0.8,0.2112676056338028,0.0
18952,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.5625,0.8,0.2,0.2112676056338028,0.0
18953,1,3,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.625,0.4,0.4,0.2112676056338028,0.0
18954,0,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.6875,0.6,0.4,0.22535211267605634,0.0
