CustomerKey,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer,M,S,Bachelors,Graduate Degree,High School,Partial College,Partial High School,Clerical,Management,Manual,Professional,Skilled Manual,Female,Male,Firstpurchased,Europe,North America,Pacific,0-1 Miles,1-2 Miles,10+ Miles,2-5 Miles,5-10 Miles
20100,30000,2,0,1,2,59,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20101,30000,2,0,1,2,59,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20102,30000,2,0,1,2,59,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20103,40000,1,0,1,1,58,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,15,0,1,0,1,0,0,0,0
20104,30000,2,0,1,2,58,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,16,0,1,0,0,1,0,0,0
20105,30000,2,0,0,2,58,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0
20106,30000,2,0,0,2,57,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0
20107,40000,1,0,1,1,58,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,15,0,1,0,1,0,0,0,0
20108,40000,2,0,1,1,56,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,15,0,1,0,0,1,0,0,0
20109,40000,2,0,1,1,57,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,15,0,1,0,0,1,0,0,0
20110,40000,2,0,1,1,57,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,15,0,1,0,0,1,0,0,0
20111,40000,2,0,1,1,56,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,15,0,1,0,0,1,0,0,0
20112,80000,5,0,1,0,57,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20113,80000,4,0,1,0,57,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0
20114,80000,4,0,1,0,57,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20115,40000,2,0,1,1,56,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,16,0,1,0,1,0,0,0,0
20116,60000,4,0,1,0,56,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,16,0,1,0,0,1,0,0,0
20117,50000,0,0,1,0,43,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,16,0,1,0,1,0,0,0,0
20118,50000,0,0,1,0,43,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20119,40000,0,0,1,0,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,15,0,1,0,1,0,0,0,0
20120,40000,1,0,1,0,42,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20121,40000,1,0,0,0,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,16,0,1,0,1,0,0,0,0
20122,40000,1,0,1,0,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20123,40000,1,0,1,0,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20124,40000,1,0,1,0,41,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0
20125,60000,1,0,1,0,43,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20126,60000,1,0,1,0,43,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20127,60000,1,0,1,0,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20128,60000,1,0,1,0,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,15,0,1,0,1,0,0,0,0
20129,60000,1,0,1,0,43,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20130,60000,1,0,1,0,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,16,0,1,0,1,0,0,0,0
20131,10000,1,0,1,0,51,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
20132,10000,1,0,1,0,53,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
20133,20000,1,0,1,0,52,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0
20134,20000,1,0,1,0,53,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15,1,0,0,1,0,0,0,0
20135,10000,1,0,1,0,54,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
20136,10000,1,0,1,0,53,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
20137,10000,1,0,1,0,54,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
20138,20000,1,0,1,0,80,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16,1,0,0,1,0,0,0,0
20139,10000,0,0,1,0,36,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,15,0,1,0,1,0,0,0,0
20140,10000,1,0,1,0,57,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
20141,20000,1,0,1,0,56,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,15,1,0,0,1,0,0,0,0
20142,10000,2,0,1,0,58,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,16,1,0,0,1,0,0,0,0
20143,10000,2,0,1,0,58,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
20144,10000,2,0,1,0,59,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
20145,10000,2,0,1,1,60,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
20146,10000,2,0,1,1,75,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,16,1,0,0,0,0,0,1,0
20147,30000,1,0,1,0,74,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,15,1,0,0,1,0,0,0,0
20148,10000,3,0,1,1,73,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,16,1,0,0,1,0,0,0,0
20149,30000,1,0,1,0,72,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,18,1,0,0,1,0,0,0,0
20150,40000,1,0,1,0,72,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
20151,10000,0,0,1,1,34,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,17,0,0,1,0,0,0,1,0
20152,10000,0,0,1,1,35,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,17,0,0,1,0,0,0,1,0
20153,10000,0,0,0,1,36,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,15,0,0,1,1,0,0,0,0
20154,10000,0,0,0,1,36,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,17,0,0,1,1,0,0,0,0
20155,10000,0,0,1,1,37,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15,0,0,1,0,0,0,1,0
20156,10000,0,0,0,2,38,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,17,0,0,1,1,0,0,0,0
20157,10000,0,0,0,2,37,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,17,0,0,1,1,0,0,0,0
20158,10000,1,1,0,0,36,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,17,0,0,1,0,0,0,1,0
20159,20000,0,0,1,0,36,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,17,0,0,1,1,0,0,0,0
20160,20000,0,0,1,0,36,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,17,0,0,1,1,0,0,0,0
20161,20000,1,0,1,0,72,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,15,1,0,0,0,1,0,0,0
20162,20000,2,0,1,1,72,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,17,1,0,0,1,0,0,0,0
20163,20000,2,0,1,1,72,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,17,1,0,0,0,1,0,0,0
20164,30000,1,0,1,0,72,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
20165,30000,1,0,1,0,72,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,17,1,0,0,1,0,0,0,0
20166,30000,4,0,1,0,53,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,17,1,0,0,1,0,0,0,0
20167,30000,4,0,1,0,54,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
20168,10000,1,1,1,1,55,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,15,1,0,0,0,0,0,1,0
20169,20000,1,1,0,0,54,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,15,1,0,0,0,1,0,0,0
20170,30000,3,0,1,0,55,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,17,1,0,0,1,0,0,0,0
20171,20000,2,0,1,1,55,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,17,1,0,0,1,0,0,0,0
20172,30000,3,0,1,0,55,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,17,1,0,0,1,0,0,0,0
20173,40000,1,1,1,0,39,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,17,1,0,0,0,1,0,0,0
20174,20000,0,0,0,2,42,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15,1,0,0,1,0,0,0,0
20175,30000,0,0,0,1,41,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,15,1,0,0,0,0,0,1,0
20176,20000,0,0,0,2,34,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15,1,0,0,0,1,0,0,0
20177,20000,0,0,1,2,34,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,15,1,0,0,0,1,0,0,0
20178,20000,0,0,0,2,35,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,16,1,0,0,1,0,0,0,0
20179,30000,0,0,0,1,36,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,15,1,0,0,0,1,0,0,0
20180,70000,1,0,1,1,53,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,16,0,1,0,0,0,0,1,0
20181,70000,1,0,1,1,53,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,16,0,1,0,0,0,0,1,0
20182,70000,1,0,1,1,53,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,17,0,1,0,1,0,0,0,0
20183,70000,1,0,1,1,52,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,16,0,1,0,0,0,0,1,0
20184,40000,4,3,1,2,54,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0
20185,40000,4,3,1,3,54,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
20186,40000,4,2,1,2,53,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,17,0,1,0,0,0,0,1,0
20187,60000,1,0,1,1,54,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,1,0
20188,60000,1,0,1,1,54,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,17,0,1,0,1,0,0,0,0
20189,50000,0,0,0,1,48,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0
20190,50000,0,0,1,1,47,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,1,0
20191,60000,0,0,1,1,48,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,1,0
20192,60000,0,0,0,1,48,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,15,0,1,0,1,0,0,0,0
20193,60000,0,0,0,1,48,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,15,0,1,0,1,0,0,0,0
20194,60000,1,0,1,1,54,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,1,0
20195,60000,1,0,0,1,54,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,1,0,0,0,0
20196,60000,1,0,1,1,54,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,1,0
20197,60000,1,0,1,1,55,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,1,0
20198,60000,4,3,1,0,55,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,0,1,0
20199,70000,1,0,1,1,55,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,16,0,1,0,1,0,0,0,0
20200,70000,2,0,1,1,56,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,16,0,1,0,1,0,0,0,0
20201,70000,5,5,1,3,56,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
20202,70000,5,5,1,3,55,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,15,0,1,0,0,0,1,0,0
20203,80000,1,0,1,0,55,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,15,0,1,0,1,0,0,0,0
20204,80000,2,0,1,0,56,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,16,0,1,0,1,0,0,0,0
20205,60000,3,2,0,0,57,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,1,0,1,0,0,0,0
20206,60000,1,0,1,1,57,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,1,0,1,0,0,0,0
20207,60000,1,0,1,1,57,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,1,0,0,0,0,1,0
20208,60000,1,0,1,1,57,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,17,0,1,0,0,0,0,1,0
20209,60000,1,0,1,1,57,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,1,0,1,0,0,0,0
20210,80000,5,0,1,0,56,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,16,0,1,0,1,0,0,0,0
20211,60000,2,2,1,1,47,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,17,0,0,1,0,0,0,1,0
20212,80000,4,4,1,1,45,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,0,0,1,1,0,0,0,0
20213,80000,4,4,1,1,45,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,17,0,0,1,1,0,0,0,0
20214,60000,2,2,0,1,47,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,1,0,0,0,0
20215,60000,2,2,0,1,46,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,1,0,0,0,0
20216,60000,2,2,1,1,47,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,17,0,0,1,0,0,0,1,0
20217,70000,5,5,0,3,48,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,0,0,1,0,0
20218,70000,5,5,0,3,48,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
20219,110000,1,0,0,0,45,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,17,0,0,1,1,0,0,0,0
20220,110000,1,0,1,0,46,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,17,0,0,1,1,0,0,0,0
20221,120000,1,0,0,0,46,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,17,0,0,1,1,0,0,0,0
20222,70000,5,5,0,3,47,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,1,0,0
20223,70000,5,5,1,4,47,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,1,0,0
20224,80000,5,5,0,3,49,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,15,0,0,1,1,0,0,0,0
20225,90000,0,0,1,0,48,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,1,0,0,0,0
20226,90000,0,0,1,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,1,0,0,0,0
20227,90000,2,0,1,0,48,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,17,0,0,1,0,0,0,1,0
20228,100000,0,0,1,0,49,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,0,1,0,0,0,1,0
20229,60000,2,2,1,1,50,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,0,1,0
20230,60000,3,3,1,1,50,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,0,0,1
20231,70000,0,0,0,1,50,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,0,0,1
20232,60000,3,3,1,2,51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,0,0,1
20233,60000,3,3,1,2,51,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,0,0,0,1
20234,60000,4,4,1,3,50,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,16,0,0,1,0,0,1,0,0
20235,60000,4,4,1,3,51,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,0,0,1
20236,60000,3,2,0,2,52,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,17,0,0,1,1,0,0,0,0
20237,70000,0,0,0,1,52,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,16,0,0,1,1,0,0,0,0
20238,90000,2,0,1,0,47,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,0,1,0,0,0
20239,90000,2,0,1,0,47,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,0,0,0,1,0
20240,60000,1,0,1,1,54,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,0,1,0,0,0,0,1
20241,60000,1,0,0,1,54,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,17,0,0,1,1,0,0,0,0
20242,120000,5,0,0,2,84,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,17,0,0,1,1,0,0,0,0
20243,100000,0,0,0,1,49,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,0,1,0,0,0,0,1
20244,100000,0,0,0,1,49,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,17,0,0,1,0,1,0,0,0
20245,100000,0,0,1,1,49,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,17,0,0,1,0,0,0,1,0
20247,100000,0,0,0,1,49,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,0,0,0,1,0
20248,60000,1,0,1,1,55,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,0,1,0,0,0,0,1
20249,60000,1,0,1,1,55,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,17,0,0,1,0,0,0,0,1
20250,60000,1,0,1,1,55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0,0,1
20251,60000,1,0,1,1,55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0,0,1
20252,60000,1,0,1,1,55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0,0,1
20253,70000,0,0,0,1,50,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,0,0,0,0,1
20254,80000,5,5,1,4,50,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,15,0,0,1,0,1,0,0,0
20255,80000,5,5,1,4,50,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,16,0,0,1,0,1,0,0,0
20256,70000,0,0,0,1,51,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,17,0,0,1,0,0,0,0,1
20257,70000,0,0,0,1,51,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,15,0,0,1,0,0,0,0,1
20258,70000,0,0,0,1,52,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,1,0,0,0,0
20259,70000,0,0,0,2,51,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,1,0,0,0,0,1
20260,60000,1,0,1,1,53,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,17,0,0,1,0,0,0,0,1
20261,60000,1,0,1,1,53,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,17,0,0,1,0,0,0,0,1
20262,70000,5,4,1,2,53,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0,0,1
20263,70000,5,4,1,2,52,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0,0,1
20264,60000,1,0,1,1,53,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,17,0,0,1,0,0,0,0,1
20265,60000,1,0,1,1,54,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,16,0,0,1,0,0,0,0,1
20266,70000,5,4,0,2,54,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,0,1,1,0,0,0,0
20267,70000,5,4,1,3,55,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,0,1,0,0,0,0,1
20268,70000,5,4,1,3,55,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0,0,1
20269,10000,2,1,0,2,65,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,15,0,0,1,1,0,0,0,0
20270,30000,0,0,1,2,39,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
20271,30000,0,0,0,2,39,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,1,0,0,0,0
20272,40000,0,0,0,2,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,1,0,0,0,0
20273,40000,0,0,1,2,38,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
20274,40000,0,0,1,2,39,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
20275,30000,0,0,0,2,35,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0
20276,30000,0,0,1,2,34,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
20277,30000,2,0,0,2,78,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,15,0,0,1,1,0,0,0,0
20278,40000,0,0,1,2,38,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,16,0,1,0,0,0,0,0,1
20279,40000,0,0,1,2,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,16,0,1,0,0,0,0,0,1
20280,30000,0,0,0,2,36,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,16,0,1,0,0,0,0,0,1
20281,40000,0,0,0,2,36,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,1,0,0,0,0
20282,40000,2,0,1,2,76,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,15,0,0,1,0,0,0,0,1
20283,40000,2,0,1,2,74,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17,0,0,1,0,0,0,0,1
20284,60000,2,0,1,1,72,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,17,0,0,1,0,0,0,0,1
20285,40000,0,0,1,2,38,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
20286,40000,0,0,0,1,38,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20287,40000,0,0,1,1,38,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
20288,40000,0,0,0,1,39,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20289,40000,0,0,0,1,39,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20290,40000,0,0,0,1,38,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20291,40000,0,0,0,2,39,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20292,30000,0,0,0,1,41,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20293,30000,0,0,1,1,41,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
20294,30000,0,0,0,1,41,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20295,60000,0,0,0,1,41,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20296,60000,0,0,0,1,42,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,1,0,0,0
20297,130000,0,0,0,2,47,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,16,0,1,0,1,0,0,0,0
20298,150000,0,0,0,0,48,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,15,0,1,0,0,0,0,1,0
20299,90000,4,4,1,1,46,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,0,0,1,0,0,0
20300,90000,4,4,0,2,47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20301,90000,4,4,1,3,46,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,1,0,0,0,0
20302,130000,1,0,0,3,46,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,16,0,1,0,1,0,0,0,0
20303,160000,1,0,1,1,47,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,16,0,1,0,0,0,0,0,1
20304,40000,0,0,0,2,36,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20305,30000,0,0,0,1,35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
20306,30000,0,0,0,1,35,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
20307,30000,0,0,1,1,36,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,0,0,0,0,0,1
20308,30000,0,0,1,1,35,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,16,0,1,0,0,0,0,0,1
20309,10000,5,0,1,4,70,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,15,0,0,1,0,0,0,0,1
20310,60000,0,0,1,1,36,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
20311,60000,0,0,0,1,36,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20312,40000,0,0,0,2,37,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,15,0,1,0,0,1,0,0,0
20313,40000,0,0,0,1,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,1,0,0,0
20314,10000,2,1,0,2,67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,15,0,0,1,0,1,0,0,0
20315,40000,0,0,1,1,37,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,15,0,1,0,0,0,0,0,1
